iana_name,standard_abbr,standard_utc_offset,windows_name,windows_display,custom_label,current_iana_name,current_standard_abbr,current_standard_utc_offset,current_windows_name,current_windows_display,current_custom_label,closest_sig_current_iana_name,closest_sig_current_standard_abbr,closest_sig_current_standard_utc_offset,closest_sig_current_windows_name,closest_sig_current_windows_display,closest_sig_current_custom_label
Canada/Atlantic,AST,-0400,NA,NA,-04:00 Canada/Atlantic,America/Halifax,AST,-0400,Atlantic Standard Time,(UTC-04:00) Atlantic Time (Canada),-04:00 America/Halifax,America/Halifax,AST,-0400,Atlantic Standard Time,(UTC-04:00) Atlantic Time (Canada),-04:00 America/Halifax
Etc/GMT+10,-10,-1000,Hawaiian Standard Time,(UTC-10:00) Hawaii,-10:00 Etc/GMT+10,Pacific/Honolulu,HST,-1000,Hawaiian Standard Time,(UTC-10:00) Hawaii,-10:00 Pacific/Honolulu,Pacific/Honolulu,HST,-1000,Hawaiian Standard Time,(UTC-10:00) Hawaii,-10:00 Pacific/Honolulu
HST,HST,-1000,NA,NA,-10:00 HST,Pacific/Honolulu,HST,-1000,Hawaiian Standard Time,(UTC-10:00) Hawaii,-10:00 Pacific/Honolulu,Pacific/Honolulu,HST,-1000,Hawaiian Standard Time,(UTC-10:00) Hawaii,-10:00 Pacific/Honolulu
Pacific/Honolulu,HST,-1000,Hawaiian Standard Time,(UTC-10:00) Hawaii,-10:00 Pacific/Honolulu,Pacific/Honolulu,HST,-1000,Hawaiian Standard Time,(UTC-10:00) Hawaii,-10:00 Pacific/Honolulu,Pacific/Honolulu,HST,-1000,Hawaiian Standard Time,(UTC-10:00) Hawaii,-10:00 Pacific/Honolulu
Pacific/Johnston,HST,-1000,NA,NA,-10:00 Pacific/Johnston,Pacific/Honolulu,HST,-1000,Hawaiian Standard Time,(UTC-10:00) Hawaii,-10:00 Pacific/Honolulu,Pacific/Honolulu,HST,-1000,Hawaiian Standard Time,(UTC-10:00) Hawaii,-10:00 Pacific/Honolulu
Pacific/Rarotonga,-10,-1000,Hawaiian Standard Time,(UTC-10:00) Hawaii,-10:00 Pacific/Rarotonga,Pacific/Honolulu,HST,-1000,Hawaiian Standard Time,(UTC-10:00) Hawaii,-10:00 Pacific/Honolulu,Pacific/Honolulu,HST,-1000,Hawaiian Standard Time,(UTC-10:00) Hawaii,-10:00 Pacific/Honolulu
Pacific/Tahiti,-10,-1000,Hawaiian Standard Time,(UTC-10:00) Hawaii,-10:00 Pacific/Tahiti,Pacific/Honolulu,HST,-1000,Hawaiian Standard Time,(UTC-10:00) Hawaii,-10:00 Pacific/Honolulu,Pacific/Honolulu,HST,-1000,Hawaiian Standard Time,(UTC-10:00) Hawaii,-10:00 Pacific/Honolulu
US/Hawaii,HST,-1000,NA,NA,-10:00 US/Hawaii,Pacific/Honolulu,HST,-1000,Hawaiian Standard Time,(UTC-10:00) Hawaii,-10:00 Pacific/Honolulu,Pacific/Honolulu,HST,-1000,Hawaiian Standard Time,(UTC-10:00) Hawaii,-10:00 Pacific/Honolulu
Australia/Adelaide,ACST,+0930,Cen. Australia Standard Time,(UTC+09:30) Adelaide,+09:30 Australia/Adelaide,Australia/Adelaide,ACST,+0930,Cen. Australia Standard Time,(UTC+09:30) Adelaide,+09:30 Australia/Adelaide,Australia/Adelaide,ACST,+0930,Cen. Australia Standard Time,(UTC+09:30) Adelaide,+09:30 Australia/Adelaide
Australia/Broken_Hill,ACST,+0930,Cen. Australia Standard Time,(UTC+09:30) Adelaide,+09:30 Australia/Broken_Hill,Australia/Adelaide,ACST,+0930,Cen. Australia Standard Time,(UTC+09:30) Adelaide,+09:30 Australia/Adelaide,Australia/Adelaide,ACST,+0930,Cen. Australia Standard Time,(UTC+09:30) Adelaide,+09:30 Australia/Adelaide
Australia/South,ACST,+0930,NA,NA,+09:30 Australia/South,Australia/Adelaide,ACST,+0930,Cen. Australia Standard Time,(UTC+09:30) Adelaide,+09:30 Australia/Adelaide,Australia/Adelaide,ACST,+0930,Cen. Australia Standard Time,(UTC+09:30) Adelaide,+09:30 Australia/Adelaide
Australia/Yancowinna,ACST,+0930,NA,NA,+09:30 Australia/Yancowinna,Australia/Adelaide,ACST,+0930,Cen. Australia Standard Time,(UTC+09:30) Adelaide,+09:30 Australia/Adelaide,Australia/Adelaide,ACST,+0930,Cen. Australia Standard Time,(UTC+09:30) Adelaide,+09:30 Australia/Adelaide
Asia/Anadyr,+12,+1200,Russia Time Zone 11,"(UTC+12:00) Anadyr, Petropavlovsk-Kamchatsky",+12:00 Asia/Anadyr,Pacific/Fiji,+12,+1200,Fiji Standard Time,(UTC+12:00) Fiji,+12:00 Pacific/Fiji,Pacific/Fiji,+12,+1200,Fiji Standard Time,(UTC+12:00) Fiji,+12:00 Pacific/Fiji
Asia/Kamchatka,+12,+1200,Russia Time Zone 11,"(UTC+12:00) Anadyr, Petropavlovsk-Kamchatsky",+12:00 Asia/Kamchatka,Pacific/Fiji,+12,+1200,Fiji Standard Time,(UTC+12:00) Fiji,+12:00 Pacific/Fiji,Pacific/Fiji,+12,+1200,Fiji Standard Time,(UTC+12:00) Fiji,+12:00 Pacific/Fiji
Etc/GMT-12,+12,+1200,UTC+12,(UTC+12:00) Coordinated Universal Time+12,+12:00 Etc/GMT-12,Pacific/Fiji,+12,+1200,Fiji Standard Time,(UTC+12:00) Fiji,+12:00 Pacific/Fiji,Pacific/Fiji,+12,+1200,Fiji Standard Time,(UTC+12:00) Fiji,+12:00 Pacific/Fiji
Kwajalein,+12,+1200,NA,NA,+12:00 Kwajalein,Pacific/Fiji,+12,+1200,Fiji Standard Time,(UTC+12:00) Fiji,+12:00 Pacific/Fiji,Pacific/Fiji,+12,+1200,Fiji Standard Time,(UTC+12:00) Fiji,+12:00 Pacific/Fiji
Pacific/Fiji,+12,+1200,Fiji Standard Time,(UTC+12:00) Fiji,+12:00 Pacific/Fiji,Pacific/Fiji,+12,+1200,Fiji Standard Time,(UTC+12:00) Fiji,+12:00 Pacific/Fiji,Pacific/Fiji,+12,+1200,Fiji Standard Time,(UTC+12:00) Fiji,+12:00 Pacific/Fiji
Pacific/Funafuti,+12,+1200,UTC+12,(UTC+12:00) Coordinated Universal Time+12,+12:00 Pacific/Funafuti,Pacific/Fiji,+12,+1200,Fiji Standard Time,(UTC+12:00) Fiji,+12:00 Pacific/Fiji,Pacific/Fiji,+12,+1200,Fiji Standard Time,(UTC+12:00) Fiji,+12:00 Pacific/Fiji
Pacific/Kwajalein,+12,+1200,UTC+12,(UTC+12:00) Coordinated Universal Time+12,+12:00 Pacific/Kwajalein,Pacific/Fiji,+12,+1200,Fiji Standard Time,(UTC+12:00) Fiji,+12:00 Pacific/Fiji,Pacific/Fiji,+12,+1200,Fiji Standard Time,(UTC+12:00) Fiji,+12:00 Pacific/Fiji
Pacific/Majuro,+12,+1200,UTC+12,(UTC+12:00) Coordinated Universal Time+12,+12:00 Pacific/Majuro,Pacific/Fiji,+12,+1200,Fiji Standard Time,(UTC+12:00) Fiji,+12:00 Pacific/Fiji,Pacific/Fiji,+12,+1200,Fiji Standard Time,(UTC+12:00) Fiji,+12:00 Pacific/Fiji
Pacific/Nauru,+12,+1200,UTC+12,(UTC+12:00) Coordinated Universal Time+12,+12:00 Pacific/Nauru,Pacific/Fiji,+12,+1200,Fiji Standard Time,(UTC+12:00) Fiji,+12:00 Pacific/Fiji,Pacific/Fiji,+12,+1200,Fiji Standard Time,(UTC+12:00) Fiji,+12:00 Pacific/Fiji
Pacific/Tarawa,+12,+1200,UTC+12,(UTC+12:00) Coordinated Universal Time+12,+12:00 Pacific/Tarawa,Pacific/Fiji,+12,+1200,Fiji Standard Time,(UTC+12:00) Fiji,+12:00 Pacific/Fiji,Pacific/Fiji,+12,+1200,Fiji Standard Time,(UTC+12:00) Fiji,+12:00 Pacific/Fiji
Pacific/Wake,+12,+1200,UTC+12,(UTC+12:00) Coordinated Universal Time+12,+12:00 Pacific/Wake,Pacific/Fiji,+12,+1200,Fiji Standard Time,(UTC+12:00) Fiji,+12:00 Pacific/Fiji,Pacific/Fiji,+12,+1200,Fiji Standard Time,(UTC+12:00) Fiji,+12:00 Pacific/Fiji
Pacific/Wallis,+12,+1200,UTC+12,(UTC+12:00) Coordinated Universal Time+12,+12:00 Pacific/Wallis,Pacific/Fiji,+12,+1200,Fiji Standard Time,(UTC+12:00) Fiji,+12:00 Pacific/Fiji,Pacific/Fiji,+12,+1200,Fiji Standard Time,(UTC+12:00) Fiji,+12:00 Pacific/Fiji
America/Anchorage,AKST,-0900,Alaskan Standard Time,(UTC-09:00) Alaska,-09:00 America/Anchorage,America/Anchorage,AKST,-0900,Alaskan Standard Time,(UTC-09:00) Alaska,-09:00 America/Anchorage,America/Anchorage,AKST,-0900,Alaskan Standard Time,(UTC-09:00) Alaska,-09:00 America/Anchorage
America/Juneau,AKST,-0900,Alaskan Standard Time,(UTC-09:00) Alaska,-09:00 America/Juneau,America/Anchorage,AKST,-0900,Alaskan Standard Time,(UTC-09:00) Alaska,-09:00 America/Anchorage,America/Anchorage,AKST,-0900,Alaskan Standard Time,(UTC-09:00) Alaska,-09:00 America/Anchorage
America/Metlakatla,AKST,-0900,Alaskan Standard Time,(UTC-09:00) Alaska,-09:00 America/Metlakatla,America/Anchorage,AKST,-0900,Alaskan Standard Time,(UTC-09:00) Alaska,-09:00 America/Anchorage,America/Anchorage,AKST,-0900,Alaskan Standard Time,(UTC-09:00) Alaska,-09:00 America/Anchorage
America/Nome,AKST,-0900,Alaskan Standard Time,(UTC-09:00) Alaska,-09:00 America/Nome,America/Anchorage,AKST,-0900,Alaskan Standard Time,(UTC-09:00) Alaska,-09:00 America/Anchorage,America/Anchorage,AKST,-0900,Alaskan Standard Time,(UTC-09:00) Alaska,-09:00 America/Anchorage
America/Sitka,AKST,-0900,Alaskan Standard Time,(UTC-09:00) Alaska,-09:00 America/Sitka,America/Anchorage,AKST,-0900,Alaskan Standard Time,(UTC-09:00) Alaska,-09:00 America/Anchorage,America/Anchorage,AKST,-0900,Alaskan Standard Time,(UTC-09:00) Alaska,-09:00 America/Anchorage
America/Yakutat,AKST,-0900,Alaskan Standard Time,(UTC-09:00) Alaska,-09:00 America/Yakutat,America/Anchorage,AKST,-0900,Alaskan Standard Time,(UTC-09:00) Alaska,-09:00 America/Anchorage,America/Anchorage,AKST,-0900,Alaskan Standard Time,(UTC-09:00) Alaska,-09:00 America/Anchorage
US/Alaska,AKST,-0900,NA,NA,-09:00 US/Alaska,America/Anchorage,AKST,-0900,Alaskan Standard Time,(UTC-09:00) Alaska,-09:00 America/Anchorage,America/Anchorage,AKST,-0900,Alaskan Standard Time,(UTC-09:00) Alaska,-09:00 America/Anchorage
Atlantic/Cape_Verde,-01,-0100,Cape Verde Standard Time,(UTC-01:00) Cabo Verde Is.,-01:00 Atlantic/Cape_Verde,Atlantic/Cape_Verde,-01,-0100,Cape Verde Standard Time,(UTC-01:00) Cabo Verde Is.,-01:00 Atlantic/Cape_Verde,Atlantic/Cape_Verde,-01,-0100,Cape Verde Standard Time,(UTC-01:00) Cabo Verde Is.,-01:00 Atlantic/Cape_Verde
Etc/GMT+1,-01,-0100,Cape Verde Standard Time,(UTC-01:00) Cabo Verde Is.,-01:00 Etc/GMT+1,Atlantic/Cape_Verde,-01,-0100,Cape Verde Standard Time,(UTC-01:00) Cabo Verde Is.,-01:00 Atlantic/Cape_Verde,Atlantic/Cape_Verde,-01,-0100,Cape Verde Standard Time,(UTC-01:00) Cabo Verde Is.,-01:00 Atlantic/Cape_Verde
America/St_Johns,NST,-0330,Newfoundland Standard Time,(UTC-03:30) Newfoundland,-03:30 America/St_Johns,America/St_Johns,NST,-0330,Newfoundland Standard Time,(UTC-03:30) Newfoundland,-03:30 America/St_Johns,America/St_Johns,NST,-0330,Newfoundland Standard Time,(UTC-03:30) Newfoundland,-03:30 America/St_Johns
Canada/Newfoundland,NST,-0330,NA,NA,-03:30 Canada/Newfoundland,America/St_Johns,NST,-0330,Newfoundland Standard Time,(UTC-03:30) Newfoundland,-03:30 America/St_Johns,America/St_Johns,NST,-0330,Newfoundland Standard Time,(UTC-03:30) Newfoundland,-03:30 America/St_Johns
Etc/GMT-13,+13,+1300,UTC+13,(UTC+13:00) Coordinated Universal Time+13,+13:00 Etc/GMT-13,Pacific/Tongatapu,+13,+1300,Tonga Standard Time,(UTC+13:00) Nuku'alofa,+13:00 Pacific/Tongatapu,Pacific/Tongatapu,+13,+1300,Tonga Standard Time,(UTC+13:00) Nuku'alofa,+13:00 Pacific/Tongatapu
Pacific/Apia,+13,+1300,Samoa Standard Time,(UTC+13:00) Samoa,+13:00 Pacific/Apia,Pacific/Tongatapu,+13,+1300,Tonga Standard Time,(UTC+13:00) Nuku'alofa,+13:00 Pacific/Tongatapu,Pacific/Tongatapu,+13,+1300,Tonga Standard Time,(UTC+13:00) Nuku'alofa,+13:00 Pacific/Tongatapu
Pacific/Enderbury,+13,+1300,UTC+13,(UTC+13:00) Coordinated Universal Time+13,+13:00 Pacific/Enderbury,Pacific/Tongatapu,+13,+1300,Tonga Standard Time,(UTC+13:00) Nuku'alofa,+13:00 Pacific/Tongatapu,Pacific/Tongatapu,+13,+1300,Tonga Standard Time,(UTC+13:00) Nuku'alofa,+13:00 Pacific/Tongatapu
Pacific/Fakaofo,+13,+1300,UTC+13,(UTC+13:00) Coordinated Universal Time+13,+13:00 Pacific/Fakaofo,Pacific/Tongatapu,+13,+1300,Tonga Standard Time,(UTC+13:00) Nuku'alofa,+13:00 Pacific/Tongatapu,Pacific/Tongatapu,+13,+1300,Tonga Standard Time,(UTC+13:00) Nuku'alofa,+13:00 Pacific/Tongatapu
Pacific/Kanton,+13,+1300,NA,NA,+13:00 Pacific/Kanton,Pacific/Tongatapu,+13,+1300,Tonga Standard Time,(UTC+13:00) Nuku'alofa,+13:00 Pacific/Tongatapu,Pacific/Tongatapu,+13,+1300,Tonga Standard Time,(UTC+13:00) Nuku'alofa,+13:00 Pacific/Tongatapu
Pacific/Tongatapu,+13,+1300,Tonga Standard Time,(UTC+13:00) Nuku'alofa,+13:00 Pacific/Tongatapu,Pacific/Tongatapu,+13,+1300,Tonga Standard Time,(UTC+13:00) Nuku'alofa,+13:00 Pacific/Tongatapu,Pacific/Tongatapu,+13,+1300,Tonga Standard Time,(UTC+13:00) Nuku'alofa,+13:00 Pacific/Tongatapu
Australia/Darwin,ACST,+0930,AUS Central Standard Time,(UTC+09:30) Darwin,+09:30 Australia/Darwin,Australia/Darwin,ACST,+0930,AUS Central Standard Time,(UTC+09:30) Darwin,+09:30 Australia/Darwin,Australia/Darwin,ACST,+0930,AUS Central Standard Time,(UTC+09:30) Darwin,+09:30 Australia/Darwin
Australia/North,ACST,+0930,NA,NA,+09:30 Australia/North,Australia/Darwin,ACST,+0930,AUS Central Standard Time,(UTC+09:30) Darwin,+09:30 Australia/Darwin,Australia/Darwin,ACST,+0930,AUS Central Standard Time,(UTC+09:30) Darwin,+09:30 Australia/Darwin
Atlantic/Azores,+00,+0000,Azores Standard Time,(UTC-01:00) Azores,+00:00 Atlantic/Azores,Atlantic/Azores,+00,+0000,Azores Standard Time,(UTC-01:00) Azores,+00:00 Atlantic/Azores,Atlantic/Azores,+00,+0000,Azores Standard Time,(UTC-01:00) Azores,+00:00 Atlantic/Azores
America/Godthab,-01,-0100,Greenland Standard Time,(UTC-03:00) Greenland,-01:00 America/Godthab,America/Nuuk,-01,-0100,Greenland Standard Time,(UTC-03:00) Greenland,-01:00 America/Nuuk,Europe/Dublin,IST,+0100,GMT Standard Time,"(UTC) Dublin, Edinburgh, Lisbon, London",+01:00 Europe/Dublin
America/Nuuk,-01,-0100,Greenland Standard Time,(UTC-03:00) Greenland,-01:00 America/Nuuk,America/Nuuk,-01,-0100,Greenland Standard Time,(UTC-03:00) Greenland,-01:00 America/Nuuk,Europe/Dublin,IST,+0100,GMT Standard Time,"(UTC) Dublin, Edinburgh, Lisbon, London",+01:00 Europe/Dublin
America/Scoresbysund,-01,-0100,Azores Standard Time,(UTC-01:00) Azores,-01:00 America/Scoresbysund,America/Nuuk,-01,-0100,Greenland Standard Time,(UTC-03:00) Greenland,-01:00 America/Nuuk,Europe/Dublin,IST,+0100,GMT Standard Time,"(UTC) Dublin, Edinburgh, Lisbon, London",+01:00 Europe/Dublin
Etc/GMT+11,-11,-1100,UTC-11,(UTC-11:00) Coordinated Universal Time-11,-11:00 Etc/GMT+11,Pacific/Pago_Pago,SST,-1100,UTC-11,(UTC-11:00) Coordinated Universal Time-11,-11:00 Pacific/Pago_Pago,Pacific/Tongatapu,+13,+1300,Tonga Standard Time,(UTC+13:00) Nuku'alofa,+13:00 Pacific/Tongatapu
Pacific/Midway,SST,-1100,UTC-11,(UTC-11:00) Coordinated Universal Time-11,-11:00 Pacific/Midway,Pacific/Pago_Pago,SST,-1100,UTC-11,(UTC-11:00) Coordinated Universal Time-11,-11:00 Pacific/Pago_Pago,Pacific/Tongatapu,+13,+1300,Tonga Standard Time,(UTC+13:00) Nuku'alofa,+13:00 Pacific/Tongatapu
Pacific/Niue,-11,-1100,UTC-11,(UTC-11:00) Coordinated Universal Time-11,-11:00 Pacific/Niue,Pacific/Pago_Pago,SST,-1100,UTC-11,(UTC-11:00) Coordinated Universal Time-11,-11:00 Pacific/Pago_Pago,Pacific/Tongatapu,+13,+1300,Tonga Standard Time,(UTC+13:00) Nuku'alofa,+13:00 Pacific/Tongatapu
Pacific/Pago_Pago,SST,-1100,UTC-11,(UTC-11:00) Coordinated Universal Time-11,-11:00 Pacific/Pago_Pago,Pacific/Pago_Pago,SST,-1100,UTC-11,(UTC-11:00) Coordinated Universal Time-11,-11:00 Pacific/Pago_Pago,Pacific/Tongatapu,+13,+1300,Tonga Standard Time,(UTC+13:00) Nuku'alofa,+13:00 Pacific/Tongatapu
Pacific/Samoa,SST,-1100,NA,NA,-11:00 Pacific/Samoa,Pacific/Pago_Pago,SST,-1100,UTC-11,(UTC-11:00) Coordinated Universal Time-11,-11:00 Pacific/Pago_Pago,Pacific/Tongatapu,+13,+1300,Tonga Standard Time,(UTC+13:00) Nuku'alofa,+13:00 Pacific/Tongatapu
US/Samoa,SST,-1100,NA,NA,-11:00 US/Samoa,Pacific/Pago_Pago,SST,-1100,UTC-11,(UTC-11:00) Coordinated Universal Time-11,-11:00 Pacific/Pago_Pago,Pacific/Tongatapu,+13,+1300,Tonga Standard Time,(UTC+13:00) Nuku'alofa,+13:00 Pacific/Tongatapu
Etc/GMT-14,+14,+1400,Line Islands Standard Time,(UTC+14:00) Kiritimati Island,+14:00 Etc/GMT-14,Pacific/Kiritimati,+14,+1400,Line Islands Standard Time,(UTC+14:00) Kiritimati Island,+14:00 Pacific/Kiritimati,Pacific/Honolulu,HST,-1000,Hawaiian Standard Time,(UTC-10:00) Hawaii,-10:00 Pacific/Honolulu
Pacific/Kiritimati,+14,+1400,Line Islands Standard Time,(UTC+14:00) Kiritimati Island,+14:00 Pacific/Kiritimati,Pacific/Kiritimati,+14,+1400,Line Islands Standard Time,(UTC+14:00) Kiritimati Island,+14:00 Pacific/Kiritimati,Pacific/Honolulu,HST,-1000,Hawaiian Standard Time,(UTC-10:00) Hawaii,-10:00 Pacific/Honolulu
Pacific/Marquesas,-0930,-0930,Marquesas Standard Time,(UTC-09:30) Marquesas Islands,-09:30 Pacific/Marquesas,Pacific/Marquesas,-0930,-0930,Marquesas Standard Time,(UTC-09:30) Marquesas Islands,-09:30 Pacific/Marquesas,Pacific/Honolulu,HST,-1000,Hawaiian Standard Time,(UTC-10:00) Hawaii,-10:00 Pacific/Honolulu
Chile/EasterIsland,-05,-0500,NA,NA,-05:00 Chile/EasterIsland,Pacific/Easter,-05,-0500,Easter Island Standard Time,(UTC-06:00) Easter Island,-05:00 Pacific/Easter,America/Santiago,-03,-0300,Pacific SA Standard Time,(UTC-03:00) Santiago,-03:00 America/Santiago
Pacific/Easter,-05,-0500,Easter Island Standard Time,(UTC-06:00) Easter Island,-05:00 Pacific/Easter,Pacific/Easter,-05,-0500,Easter Island Standard Time,(UTC-06:00) Easter Island,-05:00 Pacific/Easter,America/Santiago,-03,-0300,Pacific SA Standard Time,(UTC-03:00) Santiago,-03:00 America/Santiago
America/Miquelon,-02,-0200,Saint Pierre Standard Time,(UTC-03:00) Saint Pierre and Miquelon,-02:00 America/Miquelon,America/Miquelon,-02,-0200,Saint Pierre Standard Time,(UTC-03:00) Saint Pierre and Miquelon,-02:00 America/Miquelon,America/St_Johns,NST,-0330,Newfoundland Standard Time,(UTC-03:30) Newfoundland,-03:30 America/St_Johns
America/Noronha,-02,-0200,UTC-02,(UTC-02:00) Coordinated Universal Time-02,-02:00 America/Noronha,America/Noronha,-02,-0200,UTC-02,(UTC-02:00) Coordinated Universal Time-02,-02:00 America/Noronha,America/Sao_Paulo,-03,-0300,E. South America Standard Time,(UTC-03:00) Brasilia,-03:00 America/Sao_Paulo
Atlantic/South_Georgia,-02,-0200,UTC-02,(UTC-02:00) Coordinated Universal Time-02,-02:00 Atlantic/South_Georgia,America/Noronha,-02,-0200,UTC-02,(UTC-02:00) Coordinated Universal Time-02,-02:00 America/Noronha,America/Sao_Paulo,-03,-0300,E. South America Standard Time,(UTC-03:00) Brasilia,-03:00 America/Sao_Paulo
Brazil/DeNoronha,-02,-0200,NA,NA,-02:00 Brazil/DeNoronha,America/Noronha,-02,-0200,UTC-02,(UTC-02:00) Coordinated Universal Time-02,-02:00 America/Noronha,America/Sao_Paulo,-03,-0300,E. South America Standard Time,(UTC-03:00) Brasilia,-03:00 America/Sao_Paulo
Etc/GMT+2,-02,-0200,UTC-02,(UTC-02:00) Coordinated Universal Time-02,-02:00 Etc/GMT+2,America/Noronha,-02,-0200,UTC-02,(UTC-02:00) Coordinated Universal Time-02,-02:00 America/Noronha,America/Sao_Paulo,-03,-0300,E. South America Standard Time,(UTC-03:00) Brasilia,-03:00 America/Sao_Paulo
Etc/GMT+9,-09,-0900,UTC-09,(UTC-09:00) Coordinated Universal Time-09,-09:00 Etc/GMT+9,Pacific/Gambier,-09,-0900,UTC-09,(UTC-09:00) Coordinated Universal Time-09,-09:00 Pacific/Gambier,Pacific/Honolulu,HST,-1000,Hawaiian Standard Time,(UTC-10:00) Hawaii,-10:00 Pacific/Honolulu
Pacific/Gambier,-09,-0900,UTC-09,(UTC-09:00) Coordinated Universal Time-09,-09:00 Pacific/Gambier,Pacific/Gambier,-09,-0900,UTC-09,(UTC-09:00) Coordinated Universal Time-09,-09:00 Pacific/Gambier,Pacific/Honolulu,HST,-1000,Hawaiian Standard Time,(UTC-10:00) Hawaii,-10:00 Pacific/Honolulu
Pacific/Norfolk,+11,+1100,Norfolk Standard Time,(UTC+11:00) Norfolk Island,+11:00 Pacific/Norfolk,Pacific/Norfolk,+11,+1100,Norfolk Standard Time,(UTC+11:00) Norfolk Island,+11:00 Pacific/Norfolk,Australia/Sydney,AEST,+1000,AUS Eastern Standard Time,"(UTC+10:00) Canberra, Melbourne, Sydney",+10:00 Australia/Sydney
America/Adak,HST,-1000,Aleutian Standard Time,(UTC-10:00) Aleutian Islands,-10:00 America/Adak,America/Adak,HST,-1000,Aleutian Standard Time,(UTC-10:00) Aleutian Islands,-10:00 America/Adak,Atlantic/Azores,+00,+0000,Azores Standard Time,(UTC-01:00) Azores,+00:00 Atlantic/Azores
America/Atka,HST,-1000,NA,NA,-10:00 America/Atka,America/Adak,HST,-1000,Aleutian Standard Time,(UTC-10:00) Aleutian Islands,-10:00 America/Adak,Atlantic/Azores,+00,+0000,Azores Standard Time,(UTC-01:00) Azores,+00:00 Atlantic/Azores
US/Aleutian,HST,-1000,NA,NA,-10:00 US/Aleutian,America/Adak,HST,-1000,Aleutian Standard Time,(UTC-10:00) Aleutian Islands,-10:00 America/Adak,Atlantic/Azores,+00,+0000,Azores Standard Time,(UTC-01:00) Azores,+00:00 Atlantic/Azores
NZ-CHAT,+1245,+1245,NA,NA,+12:45 NZ-CHAT,Pacific/Chatham,+1245,+1245,Chatham Islands Standard Time,(UTC+12:45) Chatham Islands,+12:45 Pacific/Chatham,Pacific/Honolulu,HST,-1000,Hawaiian Standard Time,(UTC-10:00) Hawaii,-10:00 Pacific/Honolulu
Pacific/Chatham,+1245,+1245,Chatham Islands Standard Time,(UTC+12:45) Chatham Islands,+12:45 Pacific/Chatham,Pacific/Chatham,+1245,+1245,Chatham Islands Standard Time,(UTC+12:45) Chatham Islands,+12:45 Pacific/Chatham,Pacific/Honolulu,HST,-1000,Hawaiian Standard Time,(UTC-10:00) Hawaii,-10:00 Pacific/Honolulu
Australia/LHI,+1030,+1030,NA,NA,+10:30 Australia/LHI,Australia/Lord_Howe,+1030,+1030,Lord Howe Standard Time,(UTC+10:30) Lord Howe Island,+10:30 Australia/Lord_Howe,Australia/Sydney,AEST,+1000,AUS Eastern Standard Time,"(UTC+10:00) Canberra, Melbourne, Sydney",+10:00 Australia/Sydney
Australia/Lord_Howe,+1030,+1030,Lord Howe Standard Time,(UTC+10:30) Lord Howe Island,+10:30 Australia/Lord_Howe,Australia/Lord_Howe,+1030,+1030,Lord Howe Standard Time,(UTC+10:30) Lord Howe Island,+10:30 Australia/Lord_Howe,Australia/Sydney,AEST,+1000,AUS Eastern Standard Time,"(UTC+10:00) Canberra, Melbourne, Sydney",+10:00 Australia/Sydney
Australia/Eucla,+0845,+0845,Aus Central W. Standard Time,(UTC+08:45) Eucla,+08:45 Australia/Eucla,Australia/Eucla,+0845,+0845,Aus Central W. Standard Time,(UTC+08:45) Eucla,+08:45 Australia/Eucla,Australia/Adelaide,ACST,+0930,Cen. Australia Standard Time,(UTC+09:30) Adelaide,+09:30 Australia/Adelaide
Etc/GMT+8,-08,-0800,UTC-08,(UTC-08:00) Coordinated Universal Time-08,-08:00 Etc/GMT+8,Pacific/Pitcairn,-08,-0800,UTC-08,(UTC-08:00) Coordinated Universal Time-08,-08:00 Pacific/Pitcairn,Pacific/Honolulu,HST,-1000,Hawaiian Standard Time,(UTC-10:00) Hawaii,-10:00 Pacific/Honolulu
Pacific/Pitcairn,-08,-0800,UTC-08,(UTC-08:00) Coordinated Universal Time-08,-08:00 Pacific/Pitcairn,Pacific/Pitcairn,-08,-0800,UTC-08,(UTC-08:00) Coordinated Universal Time-08,-08:00 Pacific/Pitcairn,Pacific/Honolulu,HST,-1000,Hawaiian Standard Time,(UTC-10:00) Hawaii,-10:00 Pacific/Honolulu
Antarctica/Troll,+02,+0200,NA,NA,+02:00 Antarctica/Troll,Antarctica/Troll,+02,+0200,NA,NA,+02:00 Antarctica/Troll,America/Sao_Paulo,-03,-0300,E. South America Standard Time,(UTC-03:00) Brasilia,-03:00 America/Sao_Paulo
Etc/GMT+12,-12,-1200,Dateline Standard Time,(UTC-12:00) International Date Line West,-12:00 Etc/GMT+12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
